review_id,location_id,user_id,rating,published_date,title,text,trip_type,travel_date
955757915,14934462,867,4,2024-06-19T05:37:46Z,Good Hotel,"Clean, tidy, environment. Professional and polite staff. modern and neat room, good decor and ambiance. Nice pool area, The hotel saved me from a horrible booking and it made all the difference. From the professional and helpful checkin to the pleasant and helpful staff, it made my trip to salalah worth iot.",Solo travel,2024-06-30
962476089,14934462,866,2,2024-07-30T23:58:34Z,jonsuni,"Not happy with front desk apearance and service.
Staff are not cooprtaive in checkin.
No one assisted to pick up the luggage.
After speaking to the staff came to know that they joined 15 days back and no much information with them.There is no hot water in cold weather,only warm water.
We have not impressed with this hotel and me and my family felt that we wasted our money here.",NONE,2024-07-31
959268539,5602921,865,5,2024-07-13T04:01:21Z,My Holiday in Rotana resort Sallalah,"Our  stay in Rotana Salalah was very nice and resort team mostly nice people trying to pring confort to all gests and are very proffisional highly recommended and special thanks to front disc manager Mr Osama Abdullattife and house keeping staff presented by supervisor Miss. Tumn  and Mr. Muhan
Including gest reception Mr Shreeef
Another special thanks to All Omani team in reciptiion for the warm welcome and extended assistance to gests and proffisional support 👍🌹",Family,2024-07-31
959339111,5602921,864,3,2024-07-13T12:48:21Z,Rotana Family Trip,"Dated rooms and facilities. Room lack natural lighting and have the worst lighting distribution. We were there during the summer and experienced several electric outages during our 4-day stay. Food and service in the main rest. were vey good, but in-room dining was at least 50% cheaper.",Family,2024-07-31
960424451,5602921,863,4,2024-07-21T03:15:18Z,Very good hotel,"I liked ground floor connected rooms 
It made our stay easy with my children 
Nice view and weather 
The breakfast was very nice and has many choices 

I would like if the lighting in the rooms were more brighter 

The rooms need more deep cleaning as during Kareef it gets dirty fast

I informed the supervisor Saber and he was very cooperative and helpful",Family,2024-07-31
962059054,5602921,862,5,2024-07-28T12:12:44Z,"Great place , Great people and food","Great Resort and excellent people here. They know how to take care guests . It's on the beach and weather is excellent now. 

We had dinner in Beach Bar served in Olive restaurant, We ordered  sea food platter , prepared by Ajay and served by Bindu .. Amazing food.",Family,2024-07-31
962110621,5602921,861,5,2024-07-28T17:54:15Z,We are very excited to come back next autumn.,"It was an excellent vacation in all aspects, we were really surprised by the wonderful weather, beautiful Salalah unbelievable nature and the great quality hotel, all the services of the workers were above expectations, all thanks and appreciation to the Omanis and the hosts at the reception without exception, the drivers were very friendly, the services in the Saffron Restaurant from food to service we give it full marks, we extend our sincere thanks to Miss Ramel and MrAbdeli for solving our problem and the service and not to forget MrArabi for the permanent smile.

Thank you Oman and Rotana and for everyone who contributed to bringing us joy.",Family,2024-06-30
884232916,1023336,860,5,2023-03-31T04:37:16Z,Loved It!,I loved the private hut and direct access to the beach.  Breakfast was fresh and yum.  Nice deep swimming pool.  Friendly service and good wifi! The property was so perfectly situated right between the mountains. ,Friends getaway,2023-03-31
884358381,1023336,859,5,2023-04-01T05:12:21Z,Amazing couple gateway,All the staff cat the resort and beach club were very helpful and attentive all the time. We had blessed time. Food at the restaurant was amazing. Beach club has great stylish environment. Looking forward to come again.,Couples,2023-03-31
884464781,1023336,858,1,2023-04-02T01:18:07Z,Beautiful nature with the worse customer service,"It is so sad to see a beautiful place nowadays empty because of bad customer service.

Overpriced beach access and basic service with delays. Food quality is basic but very expensive and cocktails are not good at all. 
Staff is not accommodating, rude and service is very slow. 
And the worse is you can't even complain. They don't have the basic knowledge of responding to a complain. 
They will delete your comment or ask you to delete. No apology given....just explanations.",Friends getaway,2023-04-30
884721361,1023336,857,3,2023-04-03T20:02:24Z,Gorgeous beach setting with awful rooms. ,"The location is stunning, on a beautiful sheltered cove with views of rugged mountains. The common facilities (dining, outdoor lounging, outdoor pool, activity offers) are relatively new and very nice, in bizarre contrast to the (very poor) rooms. If we were only to rate the rooms, I would give it a 1 or 2 rating, but the location if gorgeous and common facilities are nice. 

The rooms are really awful and simply bizarre compared to the newer common areas. The location on the beach and ""casual"" feel of the area is what attracted us to book and loved the look (online) of the outdoor bathrooms. We travel extensively in Southern Africa and are used to and love accommodation in nature areas with outdoor bathrooms/showers, etc.  Muscat Hills totally misses the call with the rooms. The materials are ""natural"" but dusty and filthy dirty. The furnishings in our room were certainly not ""Omani"" as claimed. Not all the electrical outlets worked. The hairdryer or the outlet I plugged into blew up my electrical adapter.  Once this happened my husband when to the reception to get a new hairdryer, since it didn't work, but the office was locked up.  I tried to call the number  given to us but with no answer.  The toilet base was not secured to the floor and the hanging towel rail, with towels on it, draped on our heads when we sat on the unsecured loo. The lighting in the rooms and bathroom is minimal and rooms are extremely small. 
Sticker shock (besides the overpriced room for what it is):  alcohol was not served in the restaurant or beach area until 8:00pm so we had 2 beers and 1 individual (small) bottle of wine from the room frig. Cost: over $50.00.  There may have been a price list somewhere in the room to indicate to overpriced bar goods, but it either wasn't there or we couldn't see it with the poor lighting. 
Muscat Hills could be a fabulous resort if the existing rooms were bulldozed and built new.",Couples,2023-03-31
928292672,1023336,856,5,2023-12-03T15:30:57Z,amazing location,"Muscat Hills is in a quiet bay near the city, with a nice beach surrounded by hills (obviously). The bungslows are basic but absolutely sufficient, there isn't much reason not to spend your time at the beach, day or night. 
As a diver i can recommend to go with the dive crew at the resort, there are several nice dive sites right nearby, even when snorkeling with them you can see plenty of turtles and other fish.",Couples,2023-02-28
953891285,299166,855,5,2024-06-05T16:05:15Z,Excellent resort all round. You won’t regret this place!,"We came to this hotel with our seven year old son and overall would highly recommend this hotel. We arrived a few hours earlier than check in time however after an hour they were able to give us a room and we were given courtesy drinks whilst waiting. Room was spacious and the room service was very good with the usual daily cleaning. Room had iron board/iron. There are two swimming pools, not very deep (1.2m) so perfect to children and those that cannot swim too well. The view from the pool is beautiful, overlooking the sea. You can walk down to a private beach which is lovely and swimming in the sea is a must. It’s not deep at all so do check it out. The breakfast is very good with a lot of variety. They have a live section where you can order different types of eggs/omelettes and veg dosa. They have a large variety of fruits, pastries and cakes. Jacklin is very courteous and always has a smile. I cannot fault the restaurant one bit, the service and food was all amazing. We really felt welcomed each morning. The hotel offers daily transport to the Sultan Qaboos mosque and shopping mall as well as the Mutrah shopping centre in the evenings at 5pm. We are so glad we stayed at this hotel and will definitely be returning here in the near future. Thank you to everyone at Crowne Plaza and we hope to you see soon.",Family,2024-06-30
